SECCODE,DATE,OBPLOTNO,BUYSELLOBP,TRADESNOTRADES,BUYSELLYIELD,OBPTDVOLRATIO,MINMAXRATIO
LKOH,2007-10-08,73132,B,TRUE,0.04116466951084568,0.00109029436795881,2175.25
LKOH,2007-10-08,73225,B,TRUE,9.1944722832549e-4,0.00155533447685992,2175.22
LKOH,2007-10-08,73231,B,TRUE,4.597215007249e-4,0.01838182293737763,2175.23
LKOH,2007-10-08,73250,B,TRUE,0.00367765365698441,0.0069530633662832,2175.3
LKOH,2007-10-08,73258,B,TRUE,0.01401758565957796,0.00152252232408762,2176
LKOH,2007-10-08,73294,B,TRUE,0.00548034634414581,0.00166195884240794,2176
LKOH,2007-10-08,73321,B,TRUE,20.004043913221302,0.00406692465470872,2176.11
LKOH,2007-10-08,73330,B,TRUE,0.00413564929692541,2.5566358459028e-4,2176.2
LKOH,2007-10-08,73371,B,TRUE,0.05782469022488381,0.00466897544601284,2179
LKOH,2007-10-08,73393,B,TRUE,0.00777844064062437,6.0450236736906e-4,2179.1
LKOH,2007-10-08,73405,S,TRUE,-0.9908876168949672,0.00305000616212156,2180.05
LKOH,2007-10-08,73525,S,TRUE,-34.725221647510416,6.1600140956996e-4,2181.98
LKOH,2007-10-08,73565,S,TRUE,-12.175622931428418,0.02492951546338832,2181
LKOH,2007-10-08,73580,S,TRUE,0.00163966425922339,0.00315732940430614,2180
LKOH,2007-10-08,73589,B,TRUE,13.201724200383955,0.0028827171165478,2179.5
LKOH,2007-10-08,73629,S,TRUE,-100,1.7122454065602e-4,2180.99
LKOH,2007-10-08,73675,S,TRUE,-0.00301620939204339,3.7725704589735e-4,2180.01
LKOH,2007-10-08,73731,B,TRUE,-0.05964205590753312,0.00145035595110578,2179.67
LKOH,2007-10-08,73764,B,TRUE,51.897839327672806,0.0053597224883228,2178.43
LKOH,2007-10-08,73779,B,TRUE,0.00986573881001161,0.00129160434516967,2178.4
LKOH,2007-10-08,73793,S,TRUE,0.13807402786252318,2.9711670615198e-4,2179.99
LKOH,2007-10-08,73797,S,TRUE,0.00758333407454476,5.1424893449327e-4,2180.7
LKOH,2007-10-08,73823,B,TRUE,0.00373874240879446,0.0260164557891833,2179.89
LKOH,2007-10-08,73896,B,TRUE,4.5905040831448e-4,2.7217234936033e-4,2178.41
LKOH,2007-10-08,73914,B,TRUE,48.137998493780955,0.00510207529250756,2179
LKOH,2007-10-08,73965,B,TRUE,5.736550084796695e-5,0.0203371988889876,2179.01
LKOH,2007-10-08,73991,B,TRUE,3.2123201349928e-4,0.00119900750857367,2179.12
LKOH,2007-10-08,74026,B,TRUE,6.993415044047708,0.00224684617446046,2179.85
LKOH,2007-10-08,74028,B,TRUE,-0.0074635952074882,7.1309537107238e-4,2180.7
LKOH,2007-10-08,74112,B,TRUE,-0.05779843026803877,0.00103364729677288,2179.99
LKOH,2007-10-08,74164,B,TRUE,0.0229389365509015,0.00132425803148366,2179.7
LKOH,2007-10-08,74200,S,TRUE,-0.9812553968709418,0.03331687126504556,2179.29
LKOH,2007-10-08,74206,S,TRUE,0.0270560289086857,0.02304646951672973,2180.66
LKOH,2007-10-08,74244,S,TRUE,-0.4502195793688222,0.00382998044344966,2180
LKOH,2007-10-08,74266,S,TRUE,0,0.00276684940759214,2180.01
LKOH,2007-10-08,74270,S,TRUE,0.02843215034186867,0.01595906572685473,2180.63
LKOH,2007-10-08,74353,S,TRUE,-25.896801688657003,0.00903999301345998,2179.8
LKOH,2007-10-08,74485,B,TRUE,28.571690887151775,0.00767756299553001,2178.4
LKOH,2007-10-08,74570,B,TRUE,100,0.0253896713912143,2179.1
LKOH,2007-10-08,74599,S,TRUE,0.0335406982399509,0.01548964156925823,2179.99
LKOH,2007-10-08,74622,S,TRUE,0.01376336193054924,0.00958853626753369,2179.7
LKOH,2007-10-08,74707,S,TRUE,-32.83191194925901,0.00417991550393421,2179.9
LKOH,2007-10-08,74790,S,TRUE,-0.00295768714643867,0.00108257257013185,2177
LKOH,2007-10-08,74868,B,TRUE,0.02025736632107359,0.00329327256011401,2176
LKOH,2007-10-08,74870,B,TRUE,0.01183014107482721,0.00122206602780096,2175.36
LKOH,2007-10-08,74974,B,TRUE,0.00459706707122529,0.00496665982233135,2175.3
LKOH,2007-10-08,75008,B,TRUE,23.81101206206801,0.00231631838109498,2175.77
LKOH,2007-10-08,75019,B,TRUE,-0.11044110341365285,0.00473311912334634,2175
LKOH,2007-10-08,75141,B,TRUE,0.00689601272544633,3.4085599674046e-4,2175.17
LKOH,2007-10-08,75145,B,TRUE,-0.1511941581150805,0.02170555644742626,2176.01
LKOH,2007-10-08,75207,B,TRUE,0.6047331346338398,2.790893554082e-4,2177.51
LKOH,2007-10-08,75290,S,TRUE,-100,0.00760423443875267,2179.5
LKOH,2007-10-08,75402,S,TRUE,-100,0.00376916278263572,2178.89
LKOH,2007-10-08,75413,S,TRUE,-100,0.00239348710688476,2178.88
LKOH,2007-10-08,75462,S,TRUE,-6.074797031075417,0.00128124609627999,2178.35
LKOH,2007-10-08,75486,S,TRUE,-0.30695802998833566,0.01291833833093531,2178.78
LKOH,2007-10-08,75510,B,TRUE,0.04319852941176722,0.00402664327007755,2176
LKOH,2007-10-08,75537,B,TRUE,0.05567989189205723,1.7926200365875e-4,2176.69
LKOH,2007-10-08,75543,B,TRUE,1.2720491540368295,2.5646757291037e-4,2176.31
LKOH,2007-10-08,75585,S,TRUE,-100,3.060704003381817e-5,2178.3
LKOH,2007-10-08,75604,S,TRUE,-100,3.1207572948679e-4,2178
LKOH,2007-10-08,75627,B,TRUE,0.03358077140222135,0.0030439008341491,2177
LKOH,2007-10-08,75657,B,TRUE,12.322905061115245,0.00611331049507455,2179.2
LKOH,2007-10-08,75670,B,TRUE,-0.00780640124902754,4.502293390842e-4,2177.7
LKOH,2007-10-08,75689,S,TRUE,-0.5242463958060288,3.4595828157409e-4,2176.99
LKOH,2007-10-08,75768,S,TRUE,-0.012012737440288669,1.7841041928037103e-6,2176.27
LKOH,2007-10-08,75798,S,TRUE,-36.36360170050081,0.00124114367606852,2176.9
LKOH,2007-10-08,75850,S,TRUE,-0.48507664200026623,5.3920606285641e-4,2175.7
LKOH,2007-10-08,75901,S,TRUE,-0.0358434468529086,0.00322209971176035,2176.13
LKOH,2007-10-08,75922,S,TRUE,-93.894047639822,0.00844705542123624,2176.9
LKOH,2007-10-08,75962,S,TRUE,-14.635620303870992,0.00184996852536598,2175.38
LKOH,2007-10-08,75993,B,TRUE,100,0.00665776917816347,2175.37
LKOH,2007-10-08,76003,S,TRUE,-9.085687851324156,0.00103889091662258,2176.55
LKOH,2007-10-08,76063,B,TRUE,0.00946389725992273,0.00199333475861491,2175.45
LKOH,2007-10-08,76079,S,TRUE,0.01130175030116021,0.00159805532896288,2176.66
LKOH,2007-10-08,76083,B,TRUE,9.969126565330392,1.0445746804595e-4,2175.53
LKOH,2007-10-08,76110,S,TRUE,-3.7031237158305728,0.00205809970025059,2176.5
LKOH,2007-10-08,76148,S,TRUE,-9.324245089590352,9.027274513924832e-5,2176
LKOH,2007-10-08,76214,B,TRUE,9.1939228170095e-4,0.00289773025130674,2175.35
LKOH,2007-10-08,76225,B,TRUE,100,0.00624941032579599,2175.4
LKOH,2007-10-08,76227,S,TRUE,4.5956304744361e-4,2.9612286578056e-4,2175.98
LKOH,2007-10-08,76307,S,TRUE,-0.9689096770929616,0.00163597642080058,2174.31
LKOH,2007-10-08,76326,S,TRUE,0.18842777701180705,3.9178254683478e-4,2175.9
LKOH,2007-10-08,76342,B,TRUE,99.33513420450524,0.00121762240902441,2174.33
LKOH,2007-10-08,76348,B,TRUE,1.0667500363490037,7.9283202791291e-4,2175
LKOH,2007-10-08,76371,S,TRUE,-100,6.877403679561678e-5,2176
LKOH,2007-10-08,76444,B,TRUE,0.00919709371837662,1.258593665119e-4,2174.6
LKOH,2007-10-08,76506,B,TRUE,0.3693178915493554,0.0104309484225148,2175
LKOH,2007-10-08,76583,B,TRUE,14.289318688943384,7.8301158682973e-4,2174.22
LKOH,2007-10-08,76649,B,TRUE,100,0.0014425508136514,2174.5
LKOH,2007-10-08,76703,B,TRUE,0.3224751414927986,4.6690052030769e-4,2176
LKOH,2007-10-08,76708,B,TRUE,0.5034208971009076,0.00236767099317077,2175.18
LKOH,2007-10-08,76749,B,TRUE,18.86986700643733,0.00260304132661735,2175.23
LKOH,2007-10-08,76762,S,TRUE,0.00154481054001786,0.00141454534471771,2176.85
LKOH,2007-10-08,76793,B,TRUE,6.9793092171731015,0.011525188224190651,2178.48
LKOH,2007-10-08,76799,S,TRUE,2.4188535117552733e-5,0.00501884880131922,2175.89
LKOH,2007-10-08,76848,S,TRUE,-49.999798988279295,0.00274081841923091,2176.49
LKOH,2007-10-08,76916,S,TRUE,-1.198801198801199,0.00150020847717641,2176.18
LKOH,2007-10-08,76933,B,TRUE,12.096774193548388,7.7475560212888e-4,2176.2
LKOH,2007-10-08,76971,B,TRUE,12.804060138038798,0.0014113823015125,2176.12
LKOH,2007-10-08,76982,S,TRUE,-8.92536769653425,0.00297919637355014,2176.2
LKOH,2007-10-08,77016,S,TRUE,-96.349864712774007,0.00183870528496469,2176.77
LKOH,2007-10-08,77084,B,TRUE,0.26015094270243766,5.1697862323315e-4,2175.66
LKOH,2007-10-08,77217,B,TRUE,2.3570313191051e-4,5.4167599152705e-4,2175.71
LKOH,2007-10-08,77271,B,TRUE,21.276986858573217,0.02266019203966794,2176
LKOH,2007-10-08,77441,S,TRUE,0.01937268699708928,0.01000568884981756,2177.11
LKOH,2007-10-08,77505,B,TRUE,28.573470576080087,0.02062195910961896,2177.35
LKOH,2007-10-08,77535,B,TRUE,0.01055607728044061,0.01063281285103434,2177.33
LKOH,2007-10-08,77590,B,TRUE,0.0890889052167549,0.03050963532266473,2177.6
LKOH,2007-10-08,77592,S,TRUE,0.01425122925681745,0.00553610286952175,2178.49
LKOH,2007-10-08,77633,S,TRUE,9.1807131577897e-4,0.00533972538041516,2178.48
LKOH,2007-10-08,77777,S,TRUE,0.03900518942027846,0.00629341778579238,2179.93
LKOH,2007-10-08,77780,B,TRUE,92.0723347633639,0.01023604455275548,2178.46
LKOH,2007-10-08,77823,S,TRUE,-3.853459551666336,0.01105041370157454,2178
LKOH,2007-10-08,77856,B,TRUE,100,0.00707123073891545,2176.12
LKOH,2007-10-08,77903,B,TRUE,100,0.00175216877010318,2177.5
LKOH,2007-10-08,77948,B,TRUE,40.91816367265469,0.00302402264964609,2178
LKOH,2007-10-08,78030,S,TRUE,9.184853441877702e-5,0.00370338317116696,2177.5
LKOH,2007-10-08,78047,S,TRUE,-75.24612810031779,0.00441380495972554,2177.7
LKOH,2007-10-08,78054,B,TRUE,0.04222114241529247,3.0120746778215e-4,2177.4
LKOH,2007-10-08,78076,S,TRUE,-0.0406069385736753,0.00152636589102502,2177
LKOH,2007-10-08,78106,B,TRUE,82.69560594376324,0.00471216356590196,2177.5
LKOH,2007-10-08,78329,S,TRUE,-2.3561152428992997,0.01615718744879414,2177.31
LKOH,2007-10-08,78393,B,TRUE,-9.1912187098454e-4,0.03601117840600897,2175.99
LKOH,2007-10-08,78559,B,TRUE,1.9528509144466577,0.00825069211901734,2176.98
LKOH,2007-10-08,78565,B,TRUE,28.99876254789718,5.5872585242566224e-5,2176
LKOH,2007-10-08,78614,S,TRUE,-0.10949701532545068,0.00120673633416037,2176.1
LKOH,2007-10-08,78628,S,TRUE,-4.706098611246348,8.8484940944363e-4,2176.98
LKOH,2007-10-08,78663,S,TRUE,0.15825537894886169,0.00260878090860318,2176.98
LKOH,2007-10-08,78774,B,TRUE,16.92514144669142,0.00881915052408054,2176.78
LKOH,2007-10-08,78814,B,TRUE,-0.00213027397554133,4.542130606095e-4,2175.62
LKOH,2007-10-08,78818,B,TRUE,4.932654108565087,0.00338552236010545,2176.6
LKOH,2007-10-08,78863,S,TRUE,-20.167847929830124,0.01573602183012821,2176.96
LKOH,2007-10-08,79049,B,TRUE,-0.01378296425618771,0.01363314611266458,2176.6
LKOH,2007-10-08,79171,S,TRUE,-10.704696025000858,0.0034544586579258,2176
LKOH,2007-10-08,79187,B,TRUE,0.00919413414242967,0.00885695377459357,2175.3
LKOH,2007-10-08,79201,S,TRUE,-100,0.00232974952895303,2176.7
LKOH,2007-10-08,79248,S,TRUE,-100,0.01107415454857784,2175.5
LKOH,2007-10-08,79320,B,TRUE,100,0.01170790333648084,2175.38
LKOH,2007-10-08,79324,B,TRUE,100,0.00159776515971182,2175.6
